Event ID,Event time,User name,Event name,Resource type,Resources,AWS access key,AWS region,Error code,Source IP address
a0fd5b4c-f0c3-4776-a68d-d9a7980d2ada,"2020-06-07, 07:37:54 PM",dbi-id-db-UELCEM35I2GTFVVIYE6MN33JQY,CreateLogGroup,,,,eu-west-1,ResourceAlreadyExistsException,63.34.147.36
bc599988-a4f0-4f7b-9fb1-fecae7d9d6e2,"2020-06-07, 07:37:54 PM",dbi-id-db-UELCEM35I2GTFVVIYE6MN33JQY,CreateLogStream,,,,eu-west-1,,63.34.147.36
92e2f320-e8cf-4700-8040-c59887e0d832,"2020-06-07, 07:37:26 PM",dbi-id-db-UELCEM35I2GTFVVIYE6MN33JQY,CreateLogGroup,,,,eu-west-1,ResourceAlreadyExistsException,63.34.147.36
f3bd0805-28c0-47b9-a3b9-498a75d70c03,"2020-06-07, 07:37:26 PM",dbi-id-db-UELCEM35I2GTFVVIYE6MN33JQY,CreateLogStream,,,,eu-west-1,ResourceAlreadyExistsException,63.34.147.36
ae7ec252-50d6-493d-9d31-8cfcc8ef46c7,"2020-06-07, 07:30:50 PM",SLRManagement,CreateNetworkInterface,EC2 VPC and 3 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0558bc0f526afee9f""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""UDARR-Database""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061771884df6f6b2a""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0984549139e558661""}]",,eu-west-1,,rds.amazonaws.com
06eccfe5-1040-4fe8-8de0-7346d9a3093f,"2020-06-07, 07:29:45 PM",cwl-cred-dbi-id-17333133,CreateLogStream,,,,eu-west-1,ResourceNotFoundException,rds.amazonaws.com
78a0a42d-39ae-43ed-9ba5-8d05a0b29bad,"2020-06-07, 07:29:45 PM",cwl-cred-dbi-id-17333133,CreateLogStream,,,,eu-west-1,,rds.amazonaws.com
7f22ba31-0dc0-4ea9-a714-a1bd2e947440,"2020-06-07, 07:29:45 PM",cwl-cred-dbi-id-17333133,CreateLogGroup,,,,eu-west-1,,rds.amazonaws.com
11c580ed-c678-482c-86b6-c98b81ef1654,"2020-06-07, 07:29:05 PM",dbi-id-db-UELCEM35I2GTFVVIYE6MN33JQY,CreateLogGroup,,,,eu-west-1,ResourceAlreadyExistsException,52.51.42.50
ec656fea-5764-4957-9f47-703bab93b693,"2020-06-07, 07:29:05 PM",dbi-id-db-UELCEM35I2GTFVVIYE6MN33JQY,CreateLogStream,,,,eu-west-1,ResourceAlreadyExistsException,52.51.42.50
4a0509a4-2e7e-4ac3-9931-faae3121272f,"2020-06-07, 07:28:36 PM",dbi-id-db-UELCEM35I2GTFVVIYE6MN33JQY,CreateLogGroup,,,,eu-west-1,ResourceAlreadyExistsException,52.51.42.50
55853223-5318-40bc-bdfc-4f0210716e9f,"2020-06-07, 07:28:36 PM",dbi-id-db-UELCEM35I2GTFVVIYE6MN33JQY,CreateLogStream,,,,eu-west-1,ResourceAlreadyExistsException,52.51.42.50
8b4c9800-e3a5-4937-9be0-9baa4d2037a0,"2020-06-07, 07:28:24 PM",dbi-id-db-UELCEM35I2GTFVVIYE6MN33JQY,CreateLogGroup,,,,eu-west-1,,AWS Internal
92e9f56c-71f8-4dc9-9326-7a72040e0e34,"2020-06-07, 07:28:24 PM",dbi-id-db-UELCEM35I2GTFVVIYE6MN33JQY,CreateLogStream,,,,eu-west-1,,AWS Internal
9a346305-6fcd-42ec-aaf1-16bb401168fa,"2020-06-07, 07:28:24 PM",dbi-id-db-UELCEM35I2GTFVVIYE6MN33JQY,PutRetentionPolicy,,,,eu-west-1,,AWS Internal
5b9e2976-7eaf-4b57-b76d-bddea2bf8000,"2020-06-07, 07:24:04 PM",SLRManagement,CreateNetworkInterface,EC2 VPC and 3 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-04c492f63fd29d3e7""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""UDARR-Database""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061771884df6f6b2a""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0d6f637e29f329a19""}]",,eu-west-1,,rds.amazonaws.com
04cfaa29-dc24-467a-8cc2-e6d8ba8e5c98,"2020-06-07, 07:23:40 PM",root,CreateDBInstance,RDS DBInstance and 6 more,"[{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""udacity""},{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""default-vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061771884df6f6b2a""},{""resourceType"":""AWS::RDS::DBOptionGroup"",""resourceName"":""default:mysql-5-7""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0984549139e558661""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-05cb7ccd5cd848402""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04c307764c88a82bf""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0d6f637e29f329a19""},{""resourceType"":""AWS::RDS::DBParameterGroup"",""resourceName"":""default.mysql5.7""}]",,eu-west-1,,86.44.1.157
245730ab-19ce-439d-bd36-3365f2020d0a,"2020-06-07, 07:23:33 PM",root,CreateServiceLinkedRole,,,,us-east-1,InvalidInputException,rds.amazonaws.com
8d32d4eb-2116-432b-b986-57831b3f01b9,"2020-06-07, 07:23:33 PM",root,CreateDBInstance,RDS DBInstance and 4 more,"[{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""udacity""},{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""default-vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061771884df6f6b2a""},{""resourceType"":""AWS::RDS::DBOptionGroup"",""resourceName"":""default:mysql-5-7""},{""resourceType"":""AWS::RDS::DBParameterGroup"",""resourceName"":""default.mysql5.7""}]",,eu-west-1,InvalidParameterValueException,86.44.1.157
059c189a-b7de-426d-bfe4-a3cf407e9972,"2020-06-07, 07:23:28 PM",root,CreateServiceLinkedRole,,,,us-east-1,,rds.amazonaws.com
6d10659d-d67d-45be-84bb-244855b75d7e,"2020-06-07, 07:23:28 PM",root,CreateDBInstance,RDS DBInstance and 4 more,"[{""resourceType"":""AWS::RDS::DBInstance"",""resourceName"":""udacity""},{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""default-vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061771884df6f6b2a""},{""resourceType"":""AWS::RDS::DBOptionGroup"",""resourceName"":""default:mysql-5-7""},{""resourceType"":""AWS::RDS::DBParameterGroup"",""resourceName"":""default.mysql5.7""}]",,eu-west-1,InvalidParameterValueException,86.44.1.157
f0f05b0c-916b-4293-9c24-cd479ec32442,"2020-06-07, 07:23:27 PM",root,CreateRole,IAM Role,"[{""resourceType"":""AWS::IAM::Role"",""resourceName"":""AROASMFY5IQLMI75F2NYZ""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::163596551190:role/rds-monitoring-role""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""rds-monitoring-role""}]",,us-east-1,,86.44.1.157
fddf04ce-1dab-419a-8359-ccab96980fe1,"2020-06-07, 07:23:27 PM",root,AttachRolePolicy,IAM Policy and 1 more,"[{""resourceType"":""AWS::IAM::Policy"",""resourceName"":""arn:aws:iam::aws:policy/service-role/AmazonRDSEnhancedMonitoringRole""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""rds-monitoring-role""}]",,us-east-1,,86.44.1.157
5bb239e6-2139-4758-bbd1-4b45ccdedf4b,"2020-06-07, 07:23:26 PM",root,CreateDBSubnetGroup,EC2 VPC and 2 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::RDS::DBSubnetGroup"",""resourceName"":""default-vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0984549139e558661""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-05cb7ccd5cd848402""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04c307764c88a82bf""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0d6f637e29f329a19""}]",,eu-west-1,,86.44.1.157
3b3256d5-4b47-486b-880e-a248c0ff3991,"2020-06-07, 07:07:49 PM",root,AssociateRouteTable,EC2 RouteTable and 2 more,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0d4c45ed350538e25""},{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-0c63025ab53b5e8df""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04c307764c88a82bf""}]",,eu-west-1,,cloudformation.amazonaws.com
a1b831af-e4ed-4703-93e8-062a433a2af3,"2020-06-07, 07:07:49 PM",root,AssociateRouteTable,EC2 RouteTable and 2 more,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0d4c45ed350538e25""},{""resourceType"":""AWS::EC2::SubnetRouteTableAssociation"",""resourceName"":""rtbassoc-038d9daf386b1bc60""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-05cb7ccd5cd848402""}]",,eu-west-1,,cloudformation.amazonaws.com
fef97154-f4a4-44fa-841f-ff1b7ed79ddb,"2020-06-07, 07:07:48 PM",root,CreateRoute,EC2 RouteTable and 1 more,"[{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0d4c45ed350538e25""},{""resourceType"":null,""resourceName"":""igw-010996456b1664b02""}]",,eu-west-1,,cloudformation.amazonaws.com
1a75ba8a-4e08-4bdc-9dc4-2b679b2e223c,"2020-06-07, 07:07:46 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""subnet-05cb7ccd5cd848402""}]",,eu-west-1,,cloudformation.amazonaws.com
326bd189-43b0-43e1-8116-030312af9894,"2020-06-07, 07:07:46 PM",root,ModifySubnetAttribute,EC2 Subnet,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04c307764c88a82bf""}]",,eu-west-1,,cloudformation.amazonaws.com
497bc8f6-5d54-4601-b570-7fcf379e3ec3,"2020-06-07, 07:07:46 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""subnet-0984549139e558661""}]",,eu-west-1,,cloudformation.amazonaws.com
52d11cf0-3a9f-4909-bd61-8553b133e89a,"2020-06-07, 07:07:46 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""subnet-05cb7ccd5cd848402""}]",,eu-west-1,,cloudformation.amazonaws.com
5715d35a-2461-4d6a-acdd-0afdac25c702,"2020-06-07, 07:07:46 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""subnet-0d6f637e29f329a19""}]",,eu-west-1,,cloudformation.amazonaws.com
6ee3e78b-0729-4102-afb4-9120829d0df4,"2020-06-07, 07:07:46 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""subnet-0d6f637e29f329a19""}]",,eu-west-1,,cloudformation.amazonaws.com
9511147b-6663-4e7d-8436-507b705b1316,"2020-06-07, 07:07:46 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""subnet-04c307764c88a82bf""}]",,eu-west-1,,cloudformation.amazonaws.com
99b7f770-c53e-4732-813d-05846a1c6273,"2020-06-07, 07:07:46 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""subnet-04c307764c88a82bf""}]",,eu-west-1,,cloudformation.amazonaws.com
afb4899e-1bb0-4d04-834c-a6684bb6a680,"2020-06-07, 07:07:46 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""subnet-0984549139e558661""}]",,eu-west-1,,cloudformation.amazonaws.com
f8bd9aef-229b-441d-9d2b-62279dc880ef,"2020-06-07, 07:07:46 PM",root,ModifySubnetAttribute,EC2 Subnet,"[{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-05cb7ccd5cd848402""}]",,eu-west-1,,cloudformation.amazonaws.com
36805c17-9e8c-4dbf-93fb-e37d762ad22d,"2020-06-07, 07:07:43 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""sg-061771884df6f6b2a""}]",,eu-west-1,,cloudformation.amazonaws.com
64a9a536-3450-4fb1-899e-6910a1122ab0,"2020-06-07, 07:07:43 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""sg-061771884df6f6b2a""}]",,eu-west-1,,cloudformation.amazonaws.com
74576f86-283f-4269-a7d5-eb2d2287a3fa,"2020-06-07, 07:07:43 PM",root,AuthorizeSecurityGroupIngress,EC2 SecurityGroup,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ec23be6fcac81ff5""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061771884df6f6b2a""}]",,eu-west-1,,cloudformation.amazonaws.com
34b281be-8467-40a7-a22a-bbbf2766f4fa,"2020-06-07, 07:07:38 PM",root,CreateSecurityGroup,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""UDARR-Database""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-061771884df6f6b2a""}]",,eu-west-1,,cloudformation.amazonaws.com
0b532768-a5cc-48bf-8a1d-26a135da4436,"2020-06-07, 07:07:35 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""sg-0ec23be6fcac81ff5""}]",,eu-west-1,,cloudformation.amazonaws.com
6c6d95eb-b241-404b-81d9-f6e051e7026e,"2020-06-07, 07:07:35 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""sg-0ec23be6fcac81ff5""}]",,eu-west-1,,cloudformation.amazonaws.com
9f2569e4-bab6-4392-a81b-6b6b371ce964,"2020-06-07, 07:07:35 PM",root,AuthorizeSecurityGroupIngress,EC2 SecurityGroup,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ec23be6fcac81ff5""}]",,eu-west-1,,cloudformation.amazonaws.com
2c52df09-3b41-4a99-a662-38adef930fca,"2020-06-07, 07:07:31 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""rtb-0d4c45ed350538e25""}]",,eu-west-1,,cloudformation.amazonaws.com
4f67f5a9-63c3-4aea-ab0c-78e941b32756,"2020-06-07, 07:07:31 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""rtb-086d193d5d301e252""}]",,eu-west-1,,cloudformation.amazonaws.com
c43a006b-24ba-43c0-b92b-9061024ec459,"2020-06-07, 07:07:31 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""rtb-0d4c45ed350538e25""}]",,eu-west-1,,cloudformation.amazonaws.com
090106a7-d8c3-4d82-b991-55fd455b2187,"2020-06-07, 07:07:30 PM",root,CreateSubnet,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-04c307764c88a82bf""}]",,eu-west-1,,cloudformation.amazonaws.com
49ce9cb3-7110-4b60-83a3-c2bd1e5fb147,"2020-06-07, 07:07:30 PM",root,CreateSubnet,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0984549139e558661""}]",,eu-west-1,,cloudformation.amazonaws.com
6faec56d-3b8a-41df-936c-5858b54a229d,"2020-06-07, 07:07:30 PM",root,CreateSubnet,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-05cb7ccd5cd848402""}]",,eu-west-1,,cloudformation.amazonaws.com
9045d369-ea0e-4d97-b652-9afb36385593,"2020-06-07, 07:07:30 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""rtb-086d193d5d301e252""}]",,eu-west-1,,cloudformation.amazonaws.com
9c05c06a-d301-4c3d-9be9-653dc6ee91fa,"2020-06-07, 07:07:30 PM",root,CreateSecurityGroup,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0ec23be6fcac81ff5""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""UDARR-Application""}]",,eu-west-1,,cloudformation.amazonaws.com
aa8dcfd6-106e-485e-8934-5ef5f88f5566,"2020-06-07, 07:07:30 PM",root,CreateRouteTable,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-086d193d5d301e252""}]",,eu-west-1,,cloudformation.amazonaws.com
baa93cca-419a-4726-9065-b99ffc76aba7,"2020-06-07, 07:07:30 PM",root,AttachInternetGateway,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-010996456b1664b02""}]",,eu-west-1,,cloudformation.amazonaws.com
d0342185-f45f-4eb7-82f3-8662d3e5f5e7,"2020-06-07, 07:07:30 PM",root,CreateSubnet,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0d6f637e29f329a19""}]",,eu-west-1,,cloudformation.amazonaws.com
e17a6e05-7430-40f0-accc-e1bfabb118d4,"2020-06-07, 07:07:30 PM",root,CreateRouteTable,EC2 VPC and 1 more,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""},{""resourceType"":""AWS::EC2::RouteTable"",""resourceName"":""rtb-0d4c45ed350538e25""}]",,eu-west-1,,cloudformation.amazonaws.com
25452b62-af50-47bb-add9-f0ee6191a825,"2020-06-07, 07:07:28 PM",root,ModifyVpcAttribute,EC2 VPC,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""}]",,eu-west-1,,cloudformation.amazonaws.com
7522134d-b48e-4149-aeab-41cc5520658b,"2020-06-07, 07:07:28 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""igw-010996456b1664b02""}]",,eu-west-1,,cloudformation.amazonaws.com
81fa932f-c41b-4889-8852-7ae93dfe2571,"2020-06-07, 07:07:28 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""vpc-0d8ab7f867d1bb1d2""}]",,eu-west-1,,cloudformation.amazonaws.com
f35ca862-7a5e-4d74-8abe-4d81dd0b0fc8,"2020-06-07, 07:07:28 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""vpc-0d8ab7f867d1bb1d2""}]",,eu-west-1,,cloudformation.amazonaws.com
9cdec7f1-3a0e-4481-af85-708eea4f1016,"2020-06-07, 07:07:27 PM",root,ModifyVpcAttribute,EC2 VPC,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""}]",,eu-west-1,,cloudformation.amazonaws.com
a4106497-1b87-4795-b86f-8f35605943c5,"2020-06-07, 07:07:27 PM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""igw-010996456b1664b02""}]",,eu-west-1,,cloudformation.amazonaws.com
68445b77-e7a4-4546-ae1a-33b05ef78379,"2020-06-07, 07:07:12 PM",root,CreateVpc,EC2 VPC,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0d8ab7f867d1bb1d2""}]",,eu-west-1,,cloudformation.amazonaws.com
ff385d47-9aa4-4bed-ba25-462c073d4370,"2020-06-07, 07:07:12 PM",root,CreateInternetGateway,EC2 InternetGateway,"[{""resourceType"":""AWS::EC2::InternetGateway"",""resourceName"":""igw-010996456b1664b02""}]",,eu-west-1,,cloudformation.amazonaws.com
55c89a66-62dd-46ff-8f66-ab8867d034f0,"2020-06-07, 07:07:08 PM",root,CreateStack,CloudFormation Stack,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:eu-west-1:163596551190:stack/Primary/b38e5f80-a8e9-11ea-bf3d-069d65c3affc""}]",,eu-west-1,,86.44.1.157
bf0a237a-e7d8-4629-b6f2-79e614463dfa,"2020-06-07, 06:41:57 PM",root,ConsoleLogin,,,,us-east-1,,86.44.1.157
87ab87ed-a145-4a6f-8272-bc6ae28b8271,"2020-06-06, 07:46:10 PM",root,ConsoleLogin,,,,us-east-1,,86.44.1.157
7475d100-f4f5-4b3b-84b3-e87db4338a46,"2020-06-06, 11:36:37 AM",root,DeleteVpc,EC2 VPC,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0afc9742c5584ef14""}]",,eu-west-1,,cloudformation.amazonaws.com
6631f9b4-1129-4d89-8ad1-c985d922a72b,"2020-06-06, 11:36:34 AM",root,DeleteStack,CloudFormation Stack,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:eu-west-1:163596551190:stack/POHStack1/656d6610-a7e1-11ea-a5d9-0a736ea8438a""}]",,eu-west-1,,86.44.1.157
990badb9-8813-45b0-8d22-f388427e5cd5,"2020-06-06, 11:35:30 AM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""vpc-0afc9742c5584ef14""}]",,eu-west-1,,cloudformation.amazonaws.com
6e08ce23-bdc1-46e0-bd3b-d65def1bec43,"2020-06-06, 11:35:29 AM",root,ModifyVpcAttribute,EC2 VPC,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0afc9742c5584ef14""}]",,eu-west-1,,cloudformation.amazonaws.com
92bf4c56-3429-499d-aa0d-38c055ae5460,"2020-06-06, 11:35:29 AM",root,ModifyVpcAttribute,EC2 VPC,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0afc9742c5584ef14""}]",,eu-west-1,,cloudformation.amazonaws.com
93187d5b-025a-46f1-9804-baaeff506c73,"2020-06-06, 11:35:29 AM",root,CreateTags,,"[{""resourceType"":null,""resourceName"":""vpc-0afc9742c5584ef14""}]",,eu-west-1,,cloudformation.amazonaws.com
af4739d6-eff3-4d9e-8182-546315ca6a44,"2020-06-06, 11:35:13 AM",root,CreateVpc,EC2 VPC,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0afc9742c5584ef14""}]",,eu-west-1,,cloudformation.amazonaws.com
8c35b6f9-87f0-457f-899d-dd5110ebac48,"2020-06-06, 11:35:10 AM",root,CreateStack,CloudFormation Stack,"[{""resourceType"":""AWS::CloudFormation::Stack"",""resourceName"":""arn:aws:cloudformation:eu-west-1:163596551190:stack/POHStack1/656d6610-a7e1-11ea-a5d9-0a736ea8438a""}]",,eu-west-1,,86.44.1.157
018baf75-918d-402e-979e-7849e53d2701,"2020-06-06, 11:33:26 AM",root,PutBucketEncryption,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cf-templates-jf206w7v6miz-eu-west-1""}]",,eu-west-1,,cloudformation.amazonaws.com
d3986cfd-90fe-45b4-abbd-1944eb9ee37b,"2020-06-06, 11:33:26 AM",root,CreateBucket,S3 Bucket,"[{""resourceType"":""AWS::S3::Bucket"",""resourceName"":""cf-templates-jf206w7v6miz-eu-west-1""}]",,eu-west-1,,cloudformation.amazonaws.com
9a39f5b5-7247-47ab-bacd-98599863a80b,"2020-06-06, 11:32:52 AM",root,ConsoleLogin,,,,us-east-1,,86.44.1.157
561ee5ae-8802-468e-b612-6f2d684a6892,"2020-06-02, 09:01:11 AM",root,DeleteAlarms,CloudWatch Alarm,"[{""resourceType"":""AWS::CloudWatch::Alarm"",""resourceName"":""EC2_Alarm_test_udacity""}]",,eu-west-1,,86.44.1.157
4147f7b8-a2bb-4602-bc8c-a902414286bf,"2020-06-02, 09:00:49 AM",root,ConsoleLogin,,,,us-east-1,,86.44.1.157
305ec959-51bf-4bd3-89d6-ccfc94c71412,"2020-06-02, 08:57:10 AM",root,ConsoleLogin,,,,us-east-1,,86.44.1.157
b1a4b10a-39a6-4d13-b575-6104616e8b5f,"2020-06-02, 07:59:29 AM",RepeatingFunction,CreateLogStream,,,,eu-west-1,,176.34.220.60
1346665b-fe38-4002-8969-45851c1b9fc4,"2020-06-01, 06:45:03 PM",udacity-excercise-pohora-1,CreateLogStream,,,,eu-west-1,,3.248.215.234
a831aa5e-e36f-4dcc-b898-eaab6d22ae05,"2020-06-01, 06:30:40 PM",root,PutMetricAlarm,CloudWatch Alarm,"[{""resourceType"":""AWS::CloudWatch::Alarm"",""resourceName"":""EC2_Alarm_test_udacity""}]",,eu-west-1,,86.44.1.157
b6cd68bc-e818-4624-a575-0aeee2e94412,"2020-06-01, 06:21:17 PM",udacity-excercise-pohora-1,CreateLogStream,,,,eu-west-1,,34.248.40.26
7d78d31b-6dd6-43bd-8983-034517eabe6b,"2020-06-01, 06:06:22 PM",root,Subscribe,SNS Subscription and 1 more,"[{""resourceType"":""AWS::SNS::Subscription"",""resourceName"":""pending confirmation""},{""resourceType"":""AWS::SNS::Topic"",""resourceName"":""arn:aws:sns:eu-west-1:163596551190:Default_CloudWatch_Alarms_Topic""}]",,eu-west-1,,86.44.1.157
f3e66512-15fd-49e6-9561-004003be2726,"2020-06-01, 06:06:21 PM",root,CreateTopic,SNS Topic,"[{""resourceType"":""AWS::SNS::Topic"",""resourceName"":""arn:aws:sns:eu-west-1:163596551190:Default_CloudWatch_Alarms_Topic""}]",,eu-west-1,,86.44.1.157
b80a859b-9f4a-4dee-a8ab-0c6adcd7cc94,"2020-06-01, 04:08:22 PM",udacity-excercise-pohora-1,CreateLogGroup,,,,eu-west-1,,18.203.222.106
c3e4c993-7f31-42cf-afd3-1993c60afe6c,"2020-06-01, 04:08:22 PM",udacity-excercise-pohora-1,CreateLogStream,,,,eu-west-1,,18.203.222.106
d861cc1e-6ec9-4fd6-ab29-69848c38b1bf,"2020-06-01, 04:08:22 PM",udacity-excercise-pohora-1,CreateLogStream,,,,eu-west-1,ResourceNotFoundException,18.203.222.106
f9404545-d60e-4414-a8db-2c14e6d7420c,"2020-06-01, 04:07:43 PM",root,CreateFunction20150331,Lambda Function,"[{""resourceType"":""AWS::Lambda::Function"",""resourceName"":""udacity-excercise-pohora-1""}]",,eu-west-1,,86.44.1.157
bb7d68e7-cf47-4a26-81c3-f82f145753ac,"2020-06-01, 04:07:39 PM",root,CreateFunction20150331,,,,eu-west-1,InvalidParameterValueException,86.44.1.157
ad2ae015-5dd6-49ab-ac60-2c6acb593946,"2020-06-01, 04:07:35 PM",root,CreateFunction20150331,,,,eu-west-1,InvalidParameterValueException,86.44.1.157
